iter	Logloss
247	0.000958138992
248	0.0009522546231
249	0.0009505584487
250	0.0009479828318
251	0.000946992649
252	0.0009427235271
253	0.0009398377375
254	0.0009380775473
255	0.0009336200278
256	0.0009264669655
257	0.000922793544
258	0.0009220906844
259	0.0009192492433
260	0.0009178635106
261	0.0009161860093
262	0.0009146590785
263	0.0009129779657
264	0.0009113476283
265	0.0009071881364
266	0.0009032690943
267	0.0008991608961
268	0.0008915273174
269	0.0008906856195
270	0.0008856224053
271	0.0008805797076
272	0.0008778034818
273	0.0008735590652
274	0.0008726858232
275	0.0008714386341
276	0.0008699711214
277	0.0008658297891
278	0.0008632268574
279	0.0008616139552
280	0.0008609189692
281	0.0008604439145
282	0.0008532120585
283	0.000851659461
284	0.0008492075924
285	0.0008479428949
286	0.0008459901832
287	0.0008430035463
288	0.0008417706415
289	0.0008365505639
290	0.0008351745346
291	0.0008324925623
292	0.0008292578785
293	0.0008282784637
294	0.0008231051494
295	0.0008225411166
296	0.0008200180894
297	0.0008162457166
298	0.000811898637
299	0.0008013732504
300	0.0007973730716
301	0.0007951749373
302	0.0007941220362
303	0.0007916946612
304	0.00078977232
305	0.000785553803
306	0.0007849729066
307	0.0007821193673
308	0.0007802434996
309	0.0007768493443
310	0.000773401038
311	0.0007718489826
312	0.0007698863181
313	0.0007669593136
314	0.0007651223113
315	0.0007583848584
316	0.0007560290769
317	0.0007536175305
318	0.0007509730722
319	0.000748502971
320	0.0007457242963
321	0.0007437688166
322	0.0007416501322
323	0.0007337037306
324	0.0007317695338
325	0.0007299476435
326	0.0007269835933
327	0.000723573632
328	0.0007199533509
329	0.0007184384025
330	0.0007114130752
331	0.0007038478198
332	0.000701412502
333	0.0006998167938
334	0.0006987763781
335	0.000696606045
336	0.0006951452718
337	0.0006929749869
338	0.000691646153
339	0.000690777595
340	0.000686158214
341	0.000681918675
342	0.0006792167707
343	0.0006780357625
344	0.0006759200775
345	0.0006725720189
346	0.0006692120149
347	0.0006677903944
348	0.000666405382
349	0.0006656219894
350	0.0006624890579
351	0.0006606809101
352	0.0006593662252
353	0.0006581104613
354	0.0006561618722
355	0.000654973511
356	0.0006545215072
357	0.000649149977
358	0.0006428782076
359	0.0006352379819
360	0.0006327659421
361	0.0006316198014
362	0.0006297929927
363	0.0006277183791
364	0.0006254692801
365	0.0006243934923
366	0.0006211038167
367	0.0006183538653
368	0.0006159324623
369	0.0006149085528
370	0.000611732279
371	0.000610181926
372	0.0006079249056
373	0.0006061059383
374	0.0006014477145
375	0.0005990254949
376	0.0005951836935
377	0.0005927047772
378	0.0005904540631
379	0.000587168298
380	0.0005835705834
381	0.0005818263043
382	0.0005796036932
383	0.0005765095539
384	0.0005743425713
385	0.0005740083429
386	0.0005725224375
387	0.0005713621956
388	0.0005689422293
389	0.0005675760507
390	0.0005658438888
391	0.0005647081615
392	0.0005617588517
393	0.0005600822058
394	0.0005582734738
395	0.0005561284283
396	0.0005557750901
397	0.0005545488602
398	0.0005539395537
399	0.0005520918697
400	0.0005463987169
401	0.0005422334942
402	0.0005399360653
403	0.0005394513963
404	0.0005391289616
405	0.0005355897449
406	0.0005345282787
407	0.0005328743391
408	0.0005314359975
409	0.0005279941997
410	0.0005278213932
411	0.0005262120665
412	0.0005254834179
413	0.0005223074765
414	0.0005194715472
415	0.0005189364001
416	0.0005182864053
417	0.0005169897442
418	0.0005169151288
419	0.0005159900604
420	0.000511249294
421	0.0005092226491
422	0.0005074935319
423	0.0005067649041
424	0.000503993742
425	0.000501300719
426	0.0005008408795
427	0.0005006028899
428	0.0004987169604
429	0.0004971122085
430	0.0004966240683
431	0.0004943888975
432	0.0004919364744
433	0.0004912869579
434	0.000489918592
435	0.0004895884523
436	0.0004891514984
437	0.0004885689658
438	0.0004871058463
439	0.0004867868351
440	0.0004848231561
441	0.0004830314644
442	0.0004803126698
443	0.0004748676637
444	0.0004707714374
445	0.0004686398563
446	0.0004675891016
447	0.0004663607526
448	0.0004644143068
449	0.0004612467238
450	0.0004584644468
451	0.0004547340512
452	0.0004545867212
453	0.0004538170852
454	0.0004520897847
455	0.0004515645858
456	0.0004505951502
457	0.0004481210352
458	0.0004467265512
459	0.0004459083877
460	0.0004441778444
461	0.0004431865457
462	0.000442126401
463	0.0004402425553
464	0.0004384729304
465	0.0004382991336
466	0.0004379975378
467	0.0004366789955
468	0.0004357718656
469	0.0004335087295
470	0.0004326658326
471	0.000431548805
472	0.0004294003039
473	0.0004287241139
474	0.0004276973187
475	0.0004269889682
476	0.0004263756847
477	0.0004240653909
478	0.0004225773069
479	0.0004197039545
480	0.0004191764975
481	0.000417074272
482	0.0004150488102
483	0.0004139259764
484	0.0004124079649
485	0.0004120121889
486	0.0004108191264
487	0.0004091007911
488	0.000408019645
489	0.0004061930072
490	0.0004051269369
491	0.0004046236541
492	0.0004040543536
493	0.0004039109302
494	0.0004028669006
495	0.0004003469358
496	0.0004000451995
497	0.0003991999181
498	0.0003989911819
499	0.0003983082087
500	0.0003975362558
501	0.0003967948359
502	0.0003953532127
503	0.0003947025193
504	0.0003937205069
505	0.000392716434
506	0.0003915077151
507	0.000387488898
508	0.0003869760365
509	0.0003851840242
510	0.0003843965512
511	0.0003841566804
512	0.0003825436898
513	0.000381153953
514	0.0003789388736
515	0.000374370014
516	0.0003716851981
517	0.0003705498026
518	0.0003689701883
519	0.0003680829664
520	0.0003646228226
521	0.000363912068
522	0.00036354097
523	0.0003605432981
524	0.0003586334243
525	0.0003584376365
526	0.0003578117399
527	0.0003569795916
528	0.000356444487
529	0.0003559708193
530	0.0003557386153
531	0.0003554223286
532	0.0003541637542
533	0.0003524075987
534	0.0003509568995
535	0.0003506881352
536	0.0003486766343
537	0.0003484554777
538	0.000347662451
539	0.0003468556137
540	0.0003466253373
541	0.0003460861587
542	0.0003455972621
543	0.0003453978271
544	0.0003421794416
545	0.0003415582865
546	0.0003359782388
547	0.0003347512336
548	0.0003332433754
549	0.0003329347411
550	0.0003326719331
551	0.0003316988744
552	0.0003303870515
553	0.0003301384907
554	0.0003285980955
555	0.0003282992458
556	0.0003274507487
557	0.0003270958864
558	0.0003262263104
559	0.0003253983742
560	0.0003240617451
561	0.0003226760958
562	0.0003221442347
563	0.0003193363714
564	0.0003191155083
565	0.0003188176086
566	0.0003186307521
567	0.0003178247041
568	0.0003171050203
569	0.0003167744246
570	0.0003162400746
571	0.0003137950679
572	0.0003131884746
573	0.0003120150581
574	0.0003118304519
575	0.000311380843
576	0.000310993913
577	0.0003103457322
578	0.0003082628553
579	0.0003075070771
580	0.0003073032159
581	0.0003062675628
582	0.0003052743885
583	0.0003044013022
584	0.0003036737631
585	0.0003026692627
586	0.0003022145475
587	0.0003014809964
588	0.0003012360162
589	0.0003007405008
590	0.0003005580295
591	0.0003001224785
592	0.0002993267206
593	0.0002985295793
594	0.000298298687
595	0.0002973170666
596	0.0002970847591
597	0.0002966655896
598	0.0002946778751
599	0.0002934002228
600	0.0002923452492
601	0.0002915077054
602	0.0002902117428
603	0.0002889486142
604	0.0002881667147
605	0.0002872542122
606	0.0002863479132
607	0.0002861595919
608	0.0002854283821
609	0.000284326728
610	0.0002840339314
611	0.0002833224988
612	0.0002815556686
613	0.0002804152968
614	0.0002797118573
615	0.000279254276
616	0.0002784049656
617	0.0002781311248
618	0.0002778980192
619	0.0002771587275
620	0.000276868506
621	0.0002762945192
622	0.0002747894491
623	0.000274379726
624	0.0002707045107
625	0.000270382413
626	0.0002650167143
627	0.0002647303697
628	0.0002632958246
629	0.0002619717139
630	0.0002617825089
631	0.0002613402279
632	0.0002608024831
633	0.0002603214482
634	0.0002601479412
635	0.0002594290724
636	0.0002588933336
637	0.0002581746315
638	0.0002569103791
639	0.0002566439257
640	0.0002550786703
641	0.0002536765746
642	0.0002528239204
643	0.0002519611947
644	0.0002517257063
645	0.0002510942391
646	0.0002504889185
647	0.000249811788
648	0.0002493261229
649	0.0002490859861
650	0.0002488850779
651	0.0002486522446
652	0.0002478899616
653	0.0002467580556
654	0.0002465209212
655	0.0002454926638
656	0.0002450932578
657	0.0002448639745
658	0.00024420926
659	0.0002434729696
660	0.0002433372589
661	0.0002432119968
662	0.0002429201587
663	0.0002427194722
664	0.0002422067045
665	0.0002418648246
666	0.000241659586
667	0.0002413242295
668	0.0002407037432
669	0.0002400668775
670	0.0002397667076
671	0.0002395375759
672	0.0002387985705
673	0.0002382069208
674	0.0002377824362
675	0.0002364477241
676	0.0002358236435
677	0.0002347253226
678	0.0002341911844
679	0.0002337861721
680	0.0002325792405
681	0.0002321099442
682	0.0002315765736
683	0.0002312381591
684	0.0002311421121
685	0.0002310576182
686	0.0002304619804
687	0.0002300073047
688	0.0002286815617
689	0.0002279914563
690	0.0002270483363
691	0.0002257957679
692	0.0002238478479
693	0.000223483348
694	0.0002231106676
695	0.0002229560981
696	0.0002223810446
697	0.0002215128347
698	0.0002204946366
699	0.000220013206
700	0.000219907389
701	0.0002197919399
702	0.0002196409169
703	0.0002193420256
704	0.0002192000493
705	0.000218737765
706	0.0002186338135
707	0.0002185100833
708	0.0002175157179
709	0.0002174212405
710	0.0002165398382
711	0.0002164809681
712	0.0002155822872
713	0.0002153577802
714	0.0002151188643
715	0.000214703541
716	0.0002142967448
717	0.0002141245907
718	0.0002135546771
719	0.0002129181157
720	0.0002127944666
721	0.0002123514154
722	0.0002115638355
723	0.0002103519196
724	0.0002101634064
725	0.0002099417237
726	0.0002098248272
727	0.000209107178
728	0.000208925597
729	0.0002084009083
730	0.0002080138033
731	0.0002069564123
732	0.0002067432843
733	0.0002050607493
734	0.0002049933787
735	0.000204585041
736	0.0002043335539
737	0.0002041818438
738	0.0002033892333
739	0.0002024415083
740	0.0002022477138
741	0.0002016748034
742	0.0002015668499
743	0.0001998975495
744	0.0001996142782
745	0.0001994250588
746	0.0001979349053
747	0.0001978170873
748	0.0001976280965
749	0.0001972949045
750	0.0001972148927
751	0.000196841436
752	0.0001966593708
753	0.0001964751477
754	0.0001963309968
755	0.0001937453885
756	0.0001932170936
757	0.0001926690474
758	0.0001914915736
759	0.0001912842996
760	0.0001904307004
761	0.0001898340077
762	0.0001895405736
763	0.0001893646691
764	0.0001892083877
765	0.0001887491609
766	0.0001883958236
767	0.0001880630938
768	0.0001879343757
769	0.0001874687152
770	0.000186129996
771	0.0001857886633
772	0.0001856919456
773	0.0001844959946
774	0.0001841808768
775	0.0001840347727
776	0.0001834313514
777	0.0001825635997
778	0.0001824304772
779	0.0001814081455
780	0.0001812541351
781	0.0001811044754
782	0.0001804749073
783	0.0001799591271
784	0.0001799027747
785	0.0001792793981
786	0.0001791401764
787	0.000178927237
788	0.0001787487316
789	0.0001785373913
790	0.0001784775458
791	0.0001769697349
792	0.0001765286425
793	0.0001759129284
794	0.0001758010315
795	0.0001755873179
796	0.000175484868
797	0.0001751143778
798	0.0001742301113
799	0.0001737331044
800	0.0001731547126
801	0.0001725435936
802	0.0001724694495
803	0.0001721134333
804	0.0001719111394
805	0.0001716167902
806	0.0001706899729
807	0.0001705574419
808	0.0001703688795
809	0.0001703148865
810	0.0001699940866
811	0.0001694734883
812	0.0001678710177
813	0.0001675296466
814	0.0001674765605
815	0.0001672614532
816	0.0001670568285
817	0.0001664810755
818	0.0001661603319
819	0.0001660356164
820	0.0001658140566
821	0.0001654876946
822	0.0001651652203
823	0.0001647268568
824	0.0001642747991
825	0.000164193512
826	0.0001641222053
827	0.0001639098298
828	0.000163225991
829	0.0001631196421
830	0.0001629441227
831	0.0001611706741
832	0.0001601126436
833	0.0001599722264
834	0.0001598248227
835	0.0001591816583
836	0.0001588247031
837	0.000158643104
838	0.0001585522692
839	0.0001584589201
840	0.0001582960479
841	0.0001581752664
842	0.0001577464905
843	0.0001570861994
844	0.0001568588053
845	0.0001567974466
846	0.0001565390154
847	0.0001563859743
848	0.0001563019768
849	0.000156017098
850	0.0001544121574
851	0.0001539872629
852	0.0001534430363
853	0.0001532126808
854	0.000152091888
855	0.0001519433403
856	0.0001518750706
857	0.0001518293185
858	0.000151792549
859	0.0001515303781
860	0.0001513855199
861	0.0001513202258
862	0.0001512593417
863	0.0001510819155
864	0.0001503738571
865	0.0001502326085
866	0.0001501264479
867	0.0001500418176
868	0.0001495187399
869	0.0001488912644
870	0.0001488077521
871	0.0001485358673
872	0.0001482915521
873	0.0001481825831
874	0.0001470233481
875	0.0001469869643
876	0.0001467558308
877	0.0001462325074
878	0.0001456478326
879	0.0001455460908
880	0.0001454463376
881	0.0001453761056
882	0.0001450889123
883	0.0001436973535
884	0.0001435092251
885	0.0001434573055
886	0.0001432801129
887	0.0001430273847
888	0.0001428767834
889	0.0001426064026
890	0.0001416948387
891	0.0001409449798
892	0.0001407977622
893	0.0001407035211
894	0.0001404667153
895	0.0001402683426
896	0.000140189548
897	0.0001401046121
898	0.0001399876069
899	0.0001399500548
900	0.000139388253
901	0.0001392108397
902	0.0001389268538
903	0.0001383145714
904	0.0001382859926
905	0.0001381946127
906	0.0001376410349
907	0.0001372183657
908	0.0001371985602
909	0.0001370261579
910	0.0001369681889
911	0.0001367408589
912	0.0001361118961
913	0.000136016042
914	0.0001357793296
915	0.0001356998421
916	0.0001354765637
917	0.0001354191263
918	0.0001351949578
919	0.0001349590108
920	0.0001347634122
921	0.0001346370629
922	0.0001344043917
923	0.0001343492502
924	0.0001340842646
925	0.0001337838244
926	0.00013356094
927	0.0001333632853
928	0.0001331068704
929	0.0001326282202
930	0.0001320419163
931	0.00013173245
932	0.000131519581
933	0.0001314324575
934	0.0001311868831
935	0.0001309635433
936	0.0001305927839
937	0.0001304882102
938	0.0001300116331
939	0.0001299622657
940	0.0001298212247
941	0.0001296325613
942	0.0001295607855
943	0.0001290174806
944	0.0001289880444
945	0.0001285495248
946	0.0001278336213
947	0.00012761729
948	0.0001274322321
949	0.0001272471081
950	0.0001271852418
951	0.0001270667334
952	0.0001269905461
953	0.0001268385766
954	0.0001265432342
955	0.0001264622591
956	0.0001259438962
957	0.0001258058473
958	0.000124842763
959	0.000124546861
960	0.0001244762506
961	0.0001239221987
962	0.0001237042104
963	0.000123271356
964	0.0001230307788
965	0.0001229909864
966	0.0001227931144
967	0.000122695574
968	0.0001225290472
969	0.000122372549
970	0.0001222063016
971	0.0001221318669
972	0.0001220629122
973	0.0001219928909
974	0.000121884248
975	0.0001217396342
976	0.0001217022309
977	0.0001215512021
978	0.0001208602621
979	0.0001207467094
980	0.000120491413
981	0.0001198980463
982	0.0001195537106
983	0.0001192678586
984	0.0001191212766
985	0.0001189973595
986	0.0001188451798
987	0.0001186943152
988	0.0001185675625
989	0.0001184573079
990	0.0001183478171
991	0.0001179790163
992	0.0001177841558
993	0.0001174897229
994	0.0001173018588
995	0.0001172761773
996	0.0001166319919
997	0.0001165841332
998	0.0001164707628
999	0.0001162422605
